preco_maximo,preco_minimo,variacao_bid,variacao_pct,preco_compra,preco_venda,data_hora,moeda,data_ingestao,origem_arquivo
1.045,1.0158,-0.0073,-0.713,1.0175,1.0177,03/05/2025 07:01,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0475,1.02,0.0028,0.272,1.0319,1.0321,02/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.045,0.981,0.0472,4.805,1.0291,1.0294,01/05/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9968,0.9486,-0.0058,-0.587,0.9817,0.9818,30/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.025,0.9741,-0.029,-2.853,0.9874,0.9875,29/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0428,0.993,-0.0122,-1.188,1.0156,1.0163,28/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0509,1.0123,-0.0136,-1.306,1.0269,1.0271,27/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1029,1.033,0.0004,0.038,1.0414,1.0417,26/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0607,1.0123,-0.0026,-0.25,1.0386,1.0389,25/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0454,0.9738,0.0142,1.383,1.0412,1.0415,24/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0624,1.0033,0.0001,0.01,1.0265,1.0266,23/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0319,0.9157,0.0961,10.337,1.0249,1.0258,22/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9567,0.9094,0.0166,1.822,0.9293,0.9295,21/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9355,0.8947,-0.0147,-1.59,0.91,0.9103,20/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9417,0.9169,0.0006,0.065,0.924,0.9241,19/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9309,0.8977,0.0148,1.628,0.9239,0.924,18/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9288,0.901,-0.0022,-0.242,0.9085,0.9086,17/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9251,0.886,0.0047,0.519,0.9102,0.9104,16/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9487,0.903,-0.026,-2.79,0.9061,0.9068,15/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9971,0.9261,-0.0282,-2.935,0.932,0.9322,14/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9927,0.95,-0.0266,-2.694,0.9601,0.9604,13/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.998,0.9318,0.0472,5.015,0.9877,0.9879,12/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.955,0.9071,0.0354,3.897,0.9435,0.9436,11/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9377,0.8869,-0.0289,-3.083,0.9083,0.9087,10/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9577,0.8249,0.0789,9.187,0.9372,0.9375,09/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9249,0.8528,-0.0317,-3.565,0.8575,0.8579,08/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9051,0.7661,0.0107,1.218,0.8883,0.8888,07/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9992,0.8611,-0.1139,-11.468,0.8797,0.8801,06/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0073,0.9772,-0.0088,-0.878,0.9934,0.9936,05/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0068,0.9021,0.1047,11.606,1.0064,1.0069,04/04/2025 21:39,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9527,0.8749,-0.0155,-1.66,0.9187,0.9189,03/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.025,0.9244,-0.0563,-5.68,0.9349,0.9352,02/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0025,0.9527,0.0365,3.824,0.9907,0.991,01/04/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9737,0.929,-0.0121,-1.251,0.9544,0.9545,31/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.001,0.9569,-0.0184,-1.871,0.9665,0.9669,30/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0594,0.9645,-0.059,-5.649,0.9838,0.9842,29/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.109,1.0256,-0.0513,-4.68,1.0448,1.0451,28/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1526,1.08,-0.0266,-2.369,1.0962,1.0966,27/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1742,1.0837,0.0319,2.929,1.1222,1.1226,26/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0904,0.9956,0.0673,6.752,1.0651,1.0657,25/03/2025 03:05,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0904,0.98,0.0627,6.314,1.0565,1.0573,24/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9935,0.9629,0.0286,2.966,0.9925,0.9928,23/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9774,0.9619,0.001,0.104,0.9655,0.9658,22/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9772,0.945,-0.0015,-0.156,0.9629,0.9631,21/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0143,0.9463,-0.0443,-4.395,0.9634,0.9636,20/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0114,0.9509,0.0521,5.452,1.0075,1.0079,19/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9885,0.9265,-0.0303,-3.066,0.958,0.9583,18/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0067,0.9727,0.015,1.541,0.9883,0.9885,17/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0219,0.96,-0.0427,-4.201,0.9733,0.9736,16/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0281,0.9897,0.0253,2.553,1.0165,1.0169,15/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0108,0.9578,0.032,3.333,0.9926,0.9928,14/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0062,0.9415,-0.0444,-4.42,0.9604,0.9607,13/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0143,0.9312,0.0417,4.339,1.003,1.0031,12/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
0.9815,0.8444,0.0528,5.829,0.9587,0.9591,11/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.0559,0.8876,-0.0792,-8.041,0.9067,0.9073,10/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1338,0.9678,-0.1391,-12.384,0.9836,0.984,09/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1711,1.1174,-0.0337,-2.914,1.1223,1.1226,08/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2073,1.108,-0.0132,-1.128,1.1561,1.1565,07/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2696,1.1524,-0.0155,-1.31,1.1682,1.169,06/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2123,1.1547,0.0115,0.982,1.1833,1.1836,05/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.1926,1.0864,-0.0076,-0.644,1.1719,1.1736,04/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4229,1.1489,-0.24,-16.874,1.1812,1.1821,03/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4344,1.1963,0.192,15.684,1.4161,1.4164,02/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.239,1.1835,0.0287,2.4,1.2241,1.2246,01/03/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2129,1.0675,-0.0148,-1.223,1.1955,1.196,28/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2335,1.1728,0.0259,2.185,1.2101,1.2107,27/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2354,1.1392,-0.0355,-2.905,1.1862,1.1868,26/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.2431,1.1423,0.0,0.0,1.2217,1.2228,25/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4027,1.1966,-0.1764,-12.626,1.2207,1.2214,24/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4191,1.3837,-0.0181,-1.27,1.3933,1.4003,23/02/2025 23:58,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4309,1.3773,0.0391,2.83,1.4164,1.4234,22/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4926,1.3509,-0.0591,-4.11,1.3735,1.38,21/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.469,1.4313,-0.0155,-1.06,1.4523,1.4602,20/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4622,1.4268,0.0246,1.72,1.4546,1.4622,19/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4904,1.3872,-0.0531,-3.58,1.4301,1.432,18/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.5436,1.4595,-0.0394,-2.59,1.4835,1.4914,17/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.5721,1.5158,-0.0476,-3.03,1.5229,1.5313,16/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.6099,1.5322,0.0379,2.47,1.5572,1.5657,15/02/2025 23:57,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.6345,1.5075,0.0247,1.64,1.549,1.5571,14/02/2025 23:58,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.5336,1.4729,-0.021,-1.38,1.5094,1.5169,13/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.5401,1.4394,0.0729,5.01,1.5195,1.5272,12/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.5425,1.4316,-0.0137,-0.93,1.4568,1.465,11/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4842,1.4357,0.0176,1.22,1.4772,1.4848,10/02/2025 23:58,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.5105,1.4099,-0.0362,-2.43,1.4541,1.4623,09/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.4879,1.4375,0.0491,3.41,1.4775,1.4861,08/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.508,1.4,0.0031,0.22,1.4362,1.4439,07/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.5463,1.41,-0.0486,-3.27,1.4302,1.4381,06/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.5668,1.4785,-0.0397,-2.61,1.4843,1.4925,05/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.684,1.478,-0.1268,-7.68,1.5235,1.5319,04/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.7,1.2103,0.064,4.04,1.6533,1.6624,03/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.8527,1.4866,-0.2216,-12.25,1.5783,1.5868,02/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.9401,1.7892,-0.1067,-5.57,1.8101,1.82,01/02/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.9922,1.8986,-0.0449,-2.29,1.9188,1.9292,31/01/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.9922,1.88,0.0597,3.14,1.9355,1.9458,30/01/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.9584,1.8692,0.0293,1.57,1.88,1.89,29/01/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.0086,1.8598,-0.1106,-5.58,1.8679,1.8779,28/01/2025 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.11,1.92,-0.09,-4.33,1.99,1.99,13/01/2025 16:09,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.1,2.03,-0.04,-1.91,2.05,2.05,12/01/2025 23:41,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.13,2.02,0.04,1.95,2.09,2.09,11/01/2025 23:55,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.06,1.94,0.11,5.67,2.05,2.05,10/01/2025 23:43,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.11,1.9,-0.15,-7.18,1.94,1.94,09/01/2025 23:44,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.16,2.01,-0.04,-1.88,2.09,2.09,08/01/2025 23:31,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.43,2.12,-0.24,-10.13,2.13,2.13,07/01/2025 23:51,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.41,2.33,0.01,0.42,2.37,2.37,06/01/2025 23:01,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.45,2.33,-0.08,-3.28,2.36,2.36,05/01/2025 23:23,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.46,2.34,0.09,3.83,2.44,2.44,04/01/2025 23:54,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.4,2.07,0.26,12.44,2.35,2.35,03/01/2025 23:46,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.19,2.04,0.05,2.45,2.09,2.09,02/01/2025 23:42,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.05,1.93,0.09,4.62,2.04,2.04,01/01/2025 23:40,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.03,1.91,0.01,0.52,1.95,1.95,31/12/2024 23:25,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.01,1.9,-0.01,-0.51,1.94,1.94,30/12/2024 23:57,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.04,1.93,-0.06,-2.99,1.95,1.95,29/12/2024 23:35,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.02,1.93,0.08,4.15,2.01,2.01,28/12/2024 23:49,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.0,1.92,0.0,0.0,1.93,1.93,27/12/2024 23:50,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.27,1.91,-0.32,-14.22,1.93,1.93,26/12/2024 23:41,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.25,2.06,0.17,8.17,2.25,2.25,25/12/2024 23:08,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.1,1.96,0.08,4.0,2.08,2.08,24/12/2024 23:17,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.03,1.85,0.1,5.26,2.0,2.0,23/12/2024 23:36,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1.97,1.86,-0.05,-2.56,1.9,1.9,22/12/2024 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.12,1.92,0.02,1.04,1.95,1.95,21/12/2024 23:58,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.01,1.64,-0.01,-0.52,1.93,1.93,20/12/2024 23:49,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.31,1.86,-0.31,-13.78,1.94,1.94,19/12/2024 23:57,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.42,2.25,-0.16,-6.64,2.25,2.25,18/12/2024 23:56,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.52,2.4,-0.07,-2.82,2.41,2.41,17/12/2024 23:52,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.51,2.38,0.02,0.81,2.48,2.48,16/12/2024 23:52,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.47,2.38,0.05,2.07,2.46,2.46,15/12/2024 23:54,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.49,2.35,-0.05,-2.03,2.41,2.41,14/12/2024 23:45,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.49,2.4,0.03,1.23,2.46,2.46,13/12/2024 23:42,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.52,2.41,-0.04,-1.62,2.43,2.43,12/12/2024 23:27,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.52,2.28,0.09,3.78,2.47,2.47,11/12/2024 23:49,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.55,2.23,-0.14,-5.56,2.38,2.38,10/12/2024 23:44,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.84,2.46,-0.32,-11.27,2.52,2.52,09/12/2024 23:58,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.92,2.73,0.07,2.53,2.84,2.84,08/12/2024 23:52,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.82,2.63,0.12,4.53,2.77,2.77,07/12/2024 23:51,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.68,2.53,0.07,2.71,2.65,2.65,06/12/2024 23:59,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.77,2.45,-0.01,-0.39,2.58,2.58,05/12/2024 23:54,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.62,2.43,0.12,4.86,2.59,2.59,04/12/2024 23:54,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.59,2.4,-0.1,-3.89,2.47,2.47,03/12/2024 23:55,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.74,2.46,-0.06,-2.28,2.57,2.57,02/12/2024 23:45,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.67,2.5,0.11,4.37,2.63,2.63,01/12/2024 23:55,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.59,2.48,-0.02,-0.79,2.52,2.52,30/11/2024 23:28,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.6,2.41,0.12,4.96,2.54,2.54,29/11/2024 23:20,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.52,2.35,0.03,1.26,2.42,2.42,28/11/2024 23:42,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.41,2.22,0.15,6.7,2.39,2.39,27/11/2024 23:47,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
2.37,2.14,-0.04,-1.75,2.24,2.24,26/11/2024 23:54,DOGE-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
857.3,832.4,9.4,1.11,856.1,856.2,08/06/2025 16:47,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
857.3,826.5,13.1,1.576,844.5,844.6,07/06/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
858.7,810.7,19.6,2.416,831.0,831.1,06/06/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
876.0,795.0,-56.6,-6.522,811.2,811.3,05/06/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
894.8,866.3,-12.4,-1.409,867.6,867.7,04/06/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
928.0,874.0,-12.8,-1.434,880.0,880.1,03/06/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
914.2,865.3,-13.6,-1.5,893.4,893.5,02/06/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
909.4,870.0,4.2,0.465,906.8,907.0,01/06/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
911.9,880.1,0.4,0.044,902.9,903.1,31/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
955.2,894.4,-50.8,-5.337,901.4,901.7,30/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
999.0,920.0,-31.4,-3.194,951.6,951.7,29/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1008.8,965.8,-20.8,-2.07,983.6,983.8,28/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1022.3,979.3,6.8,0.681,1004.9,1005.0,27/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1017.9,988.4,-2.8,-0.28,998.5,998.7,26/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1007.0,963.9,-1.7,-0.17,1001.3,1001.6,25/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1015.5,984.7,10.3,1.039,1001.9,1002.0,24/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1065.4,988.5,-32.5,-3.177,991.4,991.5,23/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1025.2,975.7,41.3,4.206,1022.8,1022.9,22/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
993.6,940.0,25.1,2.623,981.1,981.9,21/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
977.6,934.3,11.3,1.195,956.9,957.1,20/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
986.4,909.0,-41.7,-4.227,944.7,945.0,19/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1008.2,940.0,35.7,3.766,984.9,985.9,18/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
970.0,935.6,-6.0,-0.629,948.1,948.3,17/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
994.4,947.5,-10.2,-1.058,953.9,954.0,16/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1009.0,943.3,-35.6,-3.562,963.5,963.9,15/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1039.9,976.2,-34.9,-3.376,998.9,999.0,14/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1039.2,947.3,41.7,4.203,1033.5,1033.9,13/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1034.7,960.0,6.5,0.659,992.0,992.2,12/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1026.7,965.5,-27.4,-2.703,986.0,986.1,11/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1018.5,959.1,29.8,3.032,1012.8,1013.1,10/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
1001.1,917.6,47.8,5.112,982.3,982.9,09/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
935.4,847.4,86.1,10.138,935.6,935.9,08/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
854.7,830.7,8.2,0.976,848.4,848.5,07/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
842.2,808.9,4.9,0.587,840.2,840.3,06/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
841.8,802.5,14.2,1.73,835.1,835.2,05/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
858.7,836.5,-5.7,-0.674,840.5,840.6,03/05/2025 07:01,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
863.8,836.5,-18.1,-2.106,841.6,841.7,02/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
876.7,840.7,18.8,2.236,859.4,859.5,01/05/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
843.8,798.5,13.6,1.644,840.8,841.0,30/04/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
849.3,819.2,-11.8,-1.406,827.2,827.3,29/04/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
876.6,828.8,-9.5,-1.12,838.8,838.9,28/04/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
861.3,833.9,-5.2,-0.609,847.9,848.0,27/04/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
874.7,847.4,-8.1,-0.939,854.4,854.5,26/04/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
895.0,856.5,-7.8,-0.896,862.7,862.8,25/04/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
872.5,832.7,2.1,0.242,870.0,870.1,24/04/2025 23:59,SOL-BRL,2025-06-08 15:08:03,silver_cripto_180d.csv
